index,Unnamed 0,version,alive,tagId,success,timestamp,data__tagData__gyro__x,data__tagData__gyro__y,data__tagData__gyro__z,data__tagData__magnetic__x,data__tagData__magnetic__y,data__tagData__magnetic__z,data__tagData__quaternion__x,data__tagData__quaternion__y,data__tagData__quaternion__z,data__tagData__quaternion__w,data__tagData__linearAcceleration__x,data__tagData__linearAcceleration__y,data__tagData__linearAcceleration__z,data__tagData__pressure,data__tagData__maxLinearAcceleration,data__acceleration__x,data__acceleration__y,data__acceleration__z,data__orientation__yaw,data__orientation__roll,data__orientation__pitch,data__metrics__latency,data__metrics__rates__update,data__metrics__rates__success,reference__x,bran
0,0,1,TRUE,26437,TRUE,1609246954,-4.3125,-1.5,-2.625,-10.25,-18.0625,-7.1875,0.06494140625,-0.004455566406,-0.8837890625,0.4633178711,-144,-34,222,97101.75,1282,-253,32,1195,2.175,-0.11,-0.069,63.6,16.619,16.619,0,0
1,1,1,TRUE,26437,TRUE,1609246954,12.4375,-3.875,12.5,-9.875,-17.75,-7.1875,0.06457519531,-0.00390625,-0.8840942383,0.462890625,136,150,-155,97101.75,1272,-253,-170,1255,2.174,-0.109,-0.069,58,16.701,16.702,-30.07518797,0
2,2,1,TRUE,26437,TRUE,1609246954,2.1875,8.4375,16.8125,-10.25,-17.0625,-4.375,0.06378173828,-0.00341796875,-0.8832397461,0.4645385742,-119,-140,-320,97101.75,1291,-227,-76,652,2.173,-0.109,-0.065,86.2,16.521,16.522,-60.15037594,0
3,3,1,TRUE,26437,TRUE,1609246954,14.875,9.8125,-1.3125,-10.5625,-16.6875,-4,0.06506347656,-0.004577636719,-0.8821411133,0.4664306641,-89,386,-650,97101.75,1419,-299,309,1099,2.169,-0.109,-0.065,73.1,16.479,16.479,-90.22556391,0
4,4,1,TRUE,26437,TRUE,1609246954,10.375,6.375,-2.875,-9.75,-16.25,-3.5,0.06292724609,-0.003479003906,-0.8831176758,0.4649047852,23,-512,-68,97101.75,1191,-82,-449,904,2.172,-0.11,-0.067,65.4,16.683,16.684,-120.3007519,0
5,5,1,TRUE,26437,TRUE,1609246954,6.875,14.0625,-8.625,-9.75,-15.5625,-3.25,0.06329345703,-0.002990722656,-0.8848876953,0.4614257813,-86,-233,533,97101.75,1609,-33,-208,707,2.178,-0.11,-0.068,89.5,16.053,16.038,-150.3759398,0
6,6,1,TRUE,26437,TRUE,1609246954,14.25,-19.8125,9.9375,-9.75,-14.75,-3.25,0.06231689453,-0.003601074219,-0.8856201172,0.460144043,17,432,183,97092.25,1526,-87,494,1156,2.183,-0.107,-0.063,66.4,16.188,16.19,-180.4511278,0
7,7,1,TRUE,26437,TRUE,1609246954,11.75,-16.6875,17.8125,-10.875,-15.5625,-2,0.06365966797,-0.002990722656,-0.8881835938,0.4550170898,329,-240,288,97092.25,1292,-367,147,702,2.191,-0.107,-0.063,47.9,16.415,16.417,-210.5263158,0
8,8,1,TRUE,26437,TRUE,1609246954,20.125,-1.125,-8.25,-10.1875,-14.0625,-1.1875,0.06475830078,-0.004272460938,-0.8889770508,0.4533081055,-272,-15,-712,97092.25,1544,-381,49,259,2.198,-0.111,-0.067,66.6,16.579,16.582,-240.6015038,0
9,9,1,TRUE,26437,TRUE,1609246954,4.75,-0.25,-5.0625,-9.75,-12.5625,-0.875,0.06457519531,-0.004089355469,-0.8905029297,0.4503173828,65,-33,296,97092.25,1448,-43,30,1268,2.205,-0.111,-0.065,86.3,16.291,16.293,-270.6766917,0
10,10,1,TRUE,26437,TRUE,1609246954,22.625,4.5625,7.375,-10.5,-11.5,-1.25,0.06439208984,-0.003051757813,-0.8897705078,0.4518432617,-112,121,-251,97092.25,1269,-300,116,497,2.201,-0.111,-0.063,80.8,16.253,16.255,-300.7518797,0
11,11,1,TRUE,26437,TRUE,1609246954,-3.75,-0.9375,-3.25,-10.875,-11.875,-1.25,0.06524658203,-0.003540039063,-0.8902587891,0.4506835938,-20,72,41,97092.25,1299,-131,136,1014,2.203,-0.112,-0.065,87.9,16.003,16.005,-330.8270677,0
12,12,1,TRUE,26437,TRUE,1609246955,-2.75,6.125,23.625,-10.875,-10.5,-1.1875,0.06506347656,-0.003601074219,-0.8884887695,0.4542236328,43,123,105,97096.25,1533,-66,188,1077,2.196,-0.112,-0.065,80.8,15.986,15.988,-360.9022556,0
13,13,1,TRUE,26437,TRUE,1609246955,19,31.0625,18.125,-11.5625,-9,-1.5,0.06695556641,-0.004455566406,-0.8899536133,0.4511108398,-276,108,21,97096.25,1363,-389,175,993,2.202,-0.115,-0.069,73,15.981,15.983,-390.9774436,0
14,14,1,TRUE,26437,TRUE,1609246955,37.9375,-23.125,-0.1875,-10.5,-8.5625,-3.0625,0.06683349609,-0.003723144531,-0.889831543,0.4512939453,138,122,-33,97096.25,1629,25,188,938,2.202,-0.116,-0.067,76.5,15.662,15.663,-421.0526316,0
15,15,1,TRUE,26437,TRUE,1609246955,7.5625,-13.4375,-3.5625,-10.5,-6,-3.5625,0.06579589844,-0.002075195313,-0.890625,0.4495849609,129,-23,212,97096.25,1184,-135,231,740,2.207,-0.116,-0.063,72.6,15.7,15.701,-451.1278195,0
16,16,1,TRUE,26437,TRUE,1609246955,5.8125,11.75,-9.125,-11.1875,-6.75,-4.5,0.06744384766,-0.00146484375,-0.8906860352,0.4495849609,208,-44,566,97096.25,1242,92,17,1538,2.206,-0.119,-0.063,56.5,15.858,15.859,-481.2030075,0
17,17,1,TRUE,26437,TRUE,1609246955,3.25,1.3125,13,-12,-6.75,-4.5,0.06817626953,-0.0005493164063,-0.8909301758,0.4489746094,409,230,257,97096.25,1707,291,291,1228,2.208,-0.121,-0.062,68.6,15.948,15.949,-511.2781955,0
18,18,1,TRUE,26437,TRUE,1609246955,9.375,-2.75,-9.375,-12,-6.375,-5.25,0.06842041016,-0.002502441406,-0.8910522461,0.4486694336,-59,208,190,97094.5,1295,-177,272,1162,2.208,-0.119,-0.065,75.5,15.742,15.743,-541.3533835,0
19,19,1,TRUE,26437,TRUE,1609246955,-26.8125,-26.3125,-1.75,-12.375,-5.5625,-6.375,0.06665039063,-0.00048828125,-0.8890380859,0.4529418945,210,-164,364,97094.5,1325,94,-104,1336,2.199,-0.118,-0.061,58.4,15.824,15.825,-571.4285714,0
20,20,1,TRUE,26437,TRUE,1609246955,-7.8125,16.875,-12,-12.375,-5,-7,0.06518554688,0.002197265625,-0.887878418,0.4555053711,-464,61,-254,97094.5,1441,-580,115,717,2.193,-0.118,-0.056,66,16.025,16.026,-601.5037594,0
21,21,1,TRUE,26437,TRUE,1609246955,6.375,17.75,24.0625,-13.0625,-6.5,-6.1875,0.06280517578,0.004333496094,-0.8875732422,0.4563598633,138,44,-428,97094.5,1459,25,93,544,2.191,-0.116,-0.049,65.1,16.015,16.016,-631.5789474,0
22,22,1,TRUE,26437,TRUE,1609246955,8.5625,18.5,12.25,-12.6875,-6.0625,-8.25,0.06036376953,0.005676269531,-0.8874511719,0.4568481445,70,30,-1,97094.5,1580,-39,75,972,2.19,-0.112,-0.045,58.8,16.074,16.075,-661.6541353,0
23,23,1,TRUE,26437,TRUE,1609246955,-13.875,-27,17.875,-12.6875,-5.6875,-8.375,0.05889892578,0.00537109375,-0.8853759766,0.4611206055,231,67,85,97094.5,1133,124,111,1059,2.181,-0.109,-0.045,47,16.323,16.324,-691.7293233,0
24,24,1,TRUE,26437,TRUE,1609246955,-0.0625,-4.1875,8.25,-12.6875,-6.0625,-9,0.06030273438,0.00390625,-0.8860473633,0.4596557617,169,279,111,97095.25,1153,60,327,1084,2.184,-0.11,-0.048,80.1,16.285,16.285,-721.8045113,0
25,25,1,TRUE,26437,TRUE,1609246955,1.8125,14.6875,-4.9375,-13.75,-6.875,-10.375,0.06127929688,0.003356933594,-0.8866577148,0.4583129883,-193,84,-169,97095.25,1563,-302,134,804,2.187,-0.111,-0.05,71,16.15,16.151,-751.8796992,0
26,26,1,TRUE,26437,TRUE,1609246955,15.4375,12.3125,-2.25,-13.75,-5.6875,-10,0.06030273438,0.003173828125,-0.8877563477,0.4562988281,36,329,188,97095.25,1157,-71,377,1161,2.191,-0.11,-0.049,84.2,16.131,16.131,-781.9548872,0
27,27,1,TRUE,26437,TRUE,1609246955,4.9375,5.1875,-3.125,-13,-7.875,-10.75,0.05865478516,0.00537109375,-0.8875732422,0.4568481445,-109,8,-174,97095.25,1222,-216,52,799,2.19,-0.109,-0.044,55,16.241,16.242,-812.0300752,0
28,28,1,TRUE,26437,TRUE,1609246956,18,5.9375,10.1875,-13.75,-7.5625,-12.875,0.05853271484,0.004943847656,-0.8866577148,0.4586791992,126,116,14,97095.25,1128,20,160,988,2.186,-0.108,-0.045,64.7,15.939,15.94,-842.1052632,0
29,29,1,TRUE,26437,TRUE,1609246956,-5.5,-2.375,-8.4375,-14.75,-7.5625,-12.0625,0.05767822266,0.005737304688,-0.8882446289,0.4556884766,58,-63,-131,97095.25,1042,-84,349,950,2.193,-0.107,-0.043,65,16.157,16.157,-872.1804511,0
30,30,1,TRUE,26437,TRUE,1609246956,-10.625,17.75,-13.5625,-14.75,-9.0625,-10.75,0.05877685547,0.005493164063,-0.8890991211,0.453918457,261,71,29,97097,1026,-296,173,510,2.197,-0.109,-0.044,93.9,15.851,15.851,-902.2556391,0
31,31,1,TRUE,26437,TRUE,1609246956,-19.75,3.5625,16.9375,-14.375,-7.5625,-12,0.05853271484,0.006958007813,-0.8886108398,0.4548339844,-72,-287,-245,97097,1256,-180,-247,728,2.195,-0.11,-0.04,65,15.945,15.945,-932.3308271,0
32,32,1,TRUE,26437,TRUE,1609246956,-24.8125,3.875,-0.5,-13.375,-9.375,-11.6875,0.05828857422,0.008483886719,-0.8890380859,0.4539794922,-29,129,7,97097,1159,-138,167,981,2.197,-0.111,-0.037,57,16.248,16.249,-962.406015,0
33,33,1,TRUE,26437,TRUE,1609246956,-35.0625,-34.125,-2.625,-14.0625,-9.0625,-12,0.05755615234,0.003723144531,-0.8868408203,0.4584350586,261,1,36,97097,2197,-24,-427,1402,2.189,-0.107,-0.044,62.8,16.246,16.246,-992.481203,0
34,34,1,TRUE,26437,TRUE,1609246956,-5.25,2.0625,8.625,-14.75,-10.5625,-10.25,0.06018066406,0.002685546875,-0.8856201172,0.4605712891,19,-52,72,97097,1465,-470,7,748,2.182,-0.109,-0.05,68.1,16.328,16.328,-1022.556391,0
35,35,1,TRUE,26437,TRUE,1609246956,-40.625,7.3125,-6.5625,-14.75,-9.375,-10.75,0.06140136719,0.002868652344,-0.8858642578,0.4598999023,-360,-256,-686,97097,1076,-470,-205,286,2.184,-0.111,-0.051,64.7,16.198,16.199,-1052.631579,0
36,36,1,TRUE,26437,TRUE,1609246956,-28.3125,-19.5,-7.125,-15.875,-12.6875,-10.75,0.05871582031,0.002990722656,-0.8860473633,0.459777832,-86,-7,-167,97097,861,-190,40,806,2.184,-0.107,-0.048,55.6,16.627,16.628,-1082.706767,0
37,37,1,TRUE,26437,TRUE,1609246956,-12.875,-29.375,-9.3125,-15.5625,-10.1875,-10.25,0.05804443359,0.00146484375,-0.8879394531,0.4562988281,264,12,-104,97090,1528,-424,163,602,2.191,-0.104,-0.05,47.6,16.581,16.581,-1112.781955,0
38,38,1,TRUE,26437,TRUE,1609246956,-12.375,9.5,-8.1875,-14.375,-10.875,-12,0.05932617188,0.002624511719,-0.8883056641,0.4553833008,-90,59,-141,97090,1218,132,266,837,2.194,-0.108,-0.049,71.9,16.508,16.508,-1142.857143,0
39,39,1,TRUE,26437,TRUE,1609246956,7.5625,-18.3125,18.8125,-14.75,-11.1875,-9.875,0.05841064453,0.002014160156,-0.8886108398,0.4548950195,121,61,-258,97090,1344,18,110,715,2.195,-0.106,-0.049,79.6,16.327,16.327,-1172.932331,0
40,40,1,TRUE,26437,TRUE,1609246956,-16.0625,-16.25,-6.875,-15.875,-10.5625,-9.875,0.05902099609,0.0029296875,-0.8884887695,0.4551391602,104,47,-118,97090,1618,-47,278,1059,2.195,-0.107,-0.048,64.6,16.374,16.374,-1203.007519,0
41,41,1,TRUE,26437,TRUE,1609246956,4.8125,-10.9375,-1.8125,-15.1875,-9.75,-10.375,0.05914306641,0.003112792969,-0.8876953125,0.4565429688,51,102,-96,97090,1351,-344,143,774,2.191,-0.108,-0.048,62.7,16.599,16.599,-1233.082707,0
42,42,1,TRUE,26437,TRUE,1609246956,8.375,1.625,-5.75,-15.1875,-10.1875,-9.5,0.06011962891,0.003295898438,-0.8873901367,0.4570922852,-79,80,-387,97090,1419,-237,302,1176,2.189,-0.109,-0.049,73,16.574,16.575,-1263.157895,0
43,43,1,TRUE,26437,TRUE,1609246956,9.1875,14.625,12.1875,-15.1875,-10.5625,-9.875,0.06103515625,0.002502441406,-0.8866577148,0.4584350586,-180,299,-368,97095,1237,-288,350,605,2.187,-0.11,-0.051,72.3,16.641,16.642,-1293.233083,0
44,44,1,TRUE,26437,TRUE,1609246956,19.75,9.25,3.375,-14.375,-11.5625,-9.0625,0.06115722656,0.002136230469,-0.8864135742,0.4588623047,-96,232,-245,97095,1176,-204,283,727,2.186,-0.11,-0.052,58,16.414,16.414,-1323.308271,0
45,45,1,TRUE,26437,TRUE,1609246957,-2.4375,0.375,0.4375,-14.375,-10.1875,-10,0.06036376953,0.002990722656,-0.8867797852,0.4582519531,36,-36,330,97095,1155,-92,258,797,2.187,-0.109,-0.05,77.9,16.14,16.14,-1353.383459,0
46,46,1,TRUE,26437,TRUE,1609246957,8.25,16.4375,-0.875,-15.1875,-9.75,-8.75,0.05987548828,0.004333496094,-0.8867797852,0.4582519531,178,1,584,97095,1305,70,47,552,2.187,-0.11,-0.047,63.5,16.452,16.452,-1383.458647,0
47,47,1,TRUE,26437,TRUE,1609246957,22.625,6,-5.0625,-15.5625,-9.0625,-9.5625,0.06036376953,0.003723144531,-0.8869628906,0.4578857422,-17,161,20,97095,1560,-126,209,993,2.188,-0.11,-0.048,71.5,16.223,16.223,-1413.533835,0
48,48,1,TRUE,26437,TRUE,1609246957,1.9375,15.25,-13.1875,-15.875,-9.0625,-9.1875,0.06115722656,0.00439453125,-0.8875732422,0.4565429688,-114,-18,97,97095,1207,17,235,843,2.19,-0.112,-0.048,58.9,16.075,16.075,-1443.609023,0
49,49,1,TRUE,26437,TRUE,1609246957,17.375,4.3125,38.75,-15.5625,-8.25,-8.6875,0.06085205078,0.002197265625,-0.8895263672,0.4527587891,27,295,32,97097,1155,-4,-250,972,2.199,-0.11,-0.051,81.1,16.041,16.041,-1473.684211,0
50,50,1,TRUE,26437,TRUE,1609246957,-32.3125,-0.5625,-7.5,-14.75,-7.875,-10,0.05975341797,0.006713867188,-0.8865356445,0.4587402344,38,212,-174,97097,1169,-71,254,798,2.186,-0.111,-0.043,95.1,15.834,15.834,-1503.759398,0
51,51,1,TRUE,26437,TRUE,1609246957,-68.8125,-31.6875,16.5,-16.25,-7.5625,-9.5625,0.05426025391,0.009704589844,-0.8856201172,0.4610595703,94,-197,-680,97097,1719,-8,-494,1646,2.181,-0.105,-0.033,85.6,15.443,15.443,-1533.834586,0
52,52,1,TRUE,26437,TRUE,1609246957,-1.8125,2.1875,0.9375,-14.25,-7.1875,-10.0625,0.05920410156,0.008605957031,-0.8860473633,0.4597167969,-373,42,-697,97097,1731,-483,80,276,2.184,-0.112,-0.039,66.1,15.587,15.587,-1563.909774,0
53,53,1,TRUE,26437,TRUE,1609246957,25.75,19.4375,-1.5,-15.0625,-7.1875,-11,0.06237792969,0.002319335938,-0.8859863281,0.4594726563,-433,119,-1234,97097,1226,45,-196,912,2.184,-0.112,-0.053,69.4,15.721,15.721,-1593.984962,0
54,54,1,TRUE,26437,TRUE,1609246957,-7.875,-21.8125,10,-15.5,-8.6875,-11.875,0.06140136719,0.002746582031,-0.8870849609,0.4575805664,77,141,411,97092.25,1785,107,73,943,2.188,-0.111,-0.051,62.5,15.715,15.715,-1624.06015,0
55,55,1,TRUE,26437,TRUE,1609246957,-18.875,17.125,-8.9375,-14.25,-6.875,-12.75,0.06060791016,-0.0001220703125,-0.8891601563,0.4536132813,501,313,-128,97092.25,1886,-323,-159,675,2.198,-0.107,-0.055,74.3,15.657,15.657,-1654.135338,0
56,56,1,TRUE,26437,TRUE,1609246957,15.875,-14.5625,2.375,-13.6875,-8.25,-12.25,0.06237792969,0.0006713867188,-0.8900146484,0.4517211914,160,295,45,97092.25,1281,50,349,1019,2.201,-0.111,-0.055,62.9,15.672,15.672,-1684.210526,0
57,57,1,TRUE,26437,TRUE,1609246957,22.3125,19.875,14.125,-13.25,-8.25,-13.5,0.06317138672,0.003112792969,-0.8900146484,0.4515380859,112,-66,300,97092.25,1608,-196,422,602,2.202,-0.115,-0.051,97.4,15.355,15.355,-1714.285714,0
58,58,1,TRUE,26437,TRUE,1609246957,-31.75,-15.5,0.4375,-13.6875,-9.375,-14.375,0.06121826172,0.004821777344,-0.8891601563,0.4534912109,47,-332,221,97092.25,1463,-103,76,409,2.198,-0.113,-0.047,83.4,15.094,15.094,-1744.360902,0
59,59,1,TRUE,26437,TRUE,1609246958,3,-4,-0.3125,-13.6875,-9.375,-14.375,0.06262207031,0.003784179688,-0.8876953125,0.4561767578,-117,169,-539,97092.25,1687,-245,62,610,2.194,-0.115,-0.05,57.6,15.326,15.326,-1774.43609,0
60,60,1,TRUE,26437,TRUE,1609246958,3.9375,1.25,-4.25,-13.6875,-10.1875,-15.25,0.06408691406,0.002990722656,-0.8880004883,0.4553222656,-93,144,-399,97094.75,1365,-207,196,572,2.193,-0.115,-0.05,63.7,15.446,15.446,-1804.511278,0
61,61,1,TRUE,26437,TRUE,1609246958,-0.0625,-13.1875,-12.375,-13.25,-9.375,-14,0.06396484375,0.001342773438,-0.889465332,0.4525146484,97,32,-90,97094.75,1271,-15,87,882,2.198,-0.117,-0.056,61.6,15.642,15.643,-1834.586466,0
62,62,1,TRUE,26437,TRUE,1609246958,-5.3125,1.5,-11.4375,-13.6875,-9.375,-14,0.06384277344,0.002258300781,-0.8894042969,0.4525756836,-27,70,-435,97094.75,1407,-140,123,537,2.199,-0.116,-0.053,69,15.558,15.558,-1864.661654,0
63,63,1,TRUE,26437,TRUE,1609246958,-1.8125,3.3125,7.5,-13.25,-10.1875,-14,0.06323242188,0.002990722656,-0.8890991211,0.4533691406,0,-108,-51,97094.75,1410,-277,-208,1127,2.198,-0.116,-0.056,72.6,15.493,15.493,-1894.736842,0
64,64,1,TRUE,26437,TRUE,1609246958,-22.125,0.9375,2.0625,-14,-9.75,-13.1875,0.06219482422,0.0029296875,-0.8892211914,0.4532470703,165,7,191,97094.75,1179,-199,-127,719,2.196,-0.115,-0.05,68.5,15.711,15.711,-1924.81203,0
65,65,1,TRUE,26437,TRUE,1609246958,1.125,7.5625,-19.25,-13.6875,-9.0625,-14,0.06311035156,0.003112792969,-0.8895874023,0.4508666992,-16,-80,-104,97094.75,1166,-130,-30,868,2.203,-0.117,-0.051,70.4,15.906,15.906,-1954.887218,0
66,66,1,TRUE,26437,TRUE,1609246958,-18.875,-32.375,7.6875,-14.25,-8.6875,-14,0.06365966797,0.002502441406,-0.8880004883,0.4553833008,163,62,394,97097.25,1540,50,115,1367,2.194,-0.115,-0.053,71.6,15.559,15.559,-1984.962406,0
67,67,1,TRUE,26437,TRUE,1609246958,6.8125,8.9375,14.1875,-13.6875,-9.75,-14.0625,0.06274414063,0.003723144531,-0.8892211914,0.454284668,387,-32,270,97097.25,1372,-170,157,925,2.196,-0.115,-0.05,69.8,15.693,15.693,-2015.037594,0
68,68,1,TRUE,26437,TRUE,1609246958,-7.875,-18,5.0625,-12.875,-10.1875,-14.75,0.06280517578,0.004760742188,-0.8862304688,0.4588623047,102,-198,303,97097.25,1124,-11,-149,1276,2.186,-0.116,-0.049,76.2,15.76,15.76,-2045.112782,0
69,69,1,TRUE,26437,TRUE,1609246958,-48.1875,-1.75,-12.6875,-12.5,-11.5625,-14.75,0.06231689453,0.00732421875,-0.8864135742,0.4586791992,-508,-398,-331,97097.25,1284,-623,-355,641,2.186,-0.117,-0.044,54.5,15.902,15.902,-2075.18797,0
70,70,1,TRUE,26437,TRUE,1609246958,-12.9375,-2,-3.625,-13.6875,-9.375,-16.1875,0.06048583984,0.008239746094,-0.8865356445,0.4585571289,107,-102,160,97097.25,1895,-5,-62,1133,2.186,-0.115,-0.04,97,15.58,15.58,-2105.263158,0
71,71,1,TRUE,26437,TRUE,1609246958,-18.9375,-12.0625,0.6875,-14,-10.1875,-15.375,0.05987548828,0.01025390625,-0.885559082,0.4605102539,156,-253,-182,97097.25,1197,43,-217,791,2.182,-0.116,-0.037,73.3,15.562,15.562,-2135.338346,0
72,72,1,TRUE,26437,TRUE,1609246958,-33,-36.3125,2.8125,-13.25,-9.75,-16.5,0.06036376953,0.005859375,-0.8849487305,0.4616699219,474,-19,923,97093.75,1271,364,24,1896,2.179,-0.112,-0.045,62.4,15.81,15.794,-2165.413534,0
73,73,1,TRUE,26437,TRUE,1609246958,-12.125,-7.8125,1.8125,-13.25,-11.1875,-15.375,0.06097412109,0.008483886719,-0.8843994141,0.4625854492,152,-100,525,97093.75,1930,38,-59,1498,2.177,-0.116,-0.041,63.3,15.79,15.791,-2195.488722,0
74,74,1,TRUE,26437,TRUE,1609246958,-12.25,-4.375,-11.1875,-13.6875,-11.1875,-15.6875,0.06170654297,0.007568359375,-0.8849487305,0.4615478516,-33,-110,60,97093.75,1499,-147,-68,1033,2.179,-0.116,-0.044,79.9,15.916,15.917,-2225.56391,0
75,75,1,TRUE,26437,TRUE,1609246958,4.9375,3.1875,10.375,-13.25,-12,-16.0625,0.06140136719,0.00634765625,-0.8858642578,0.4598388672,77,34,-16,97093.75,1434,-34,78,956,2.184,-0.115,-0.045,61.1,15.702,15.702,-2255.639098,0
76,76,1,TRUE,26437,TRUE,1609246959,-27.375,-11.9375,-0.125,-13.6875,-12,-16.0625,0.05975341797,0.007568359375,-0.8863525391,0.4590454102,144,-62,-12,97093.75,1087,33,-22,961,2.185,-0.112,-0.041,52.2,16.182,16.182,-2285.714286,0
77,77,1,TRUE,26437,TRUE,1609246959,-4.125,-7.4375,3.25,-13.25,-12.375,-16.0625,0.06060791016,0.006408691406,-0.8862304688,0.4591674805,128,56,272,97093.75,1124,16,99,1245,2.185,-0.113,-0.044,87.6,16.018,16.019,-2315.789474,0
78,78,1,TRUE,26437,TRUE,1609246959,-0.8125,8.9375,-6.6875,-13.25,-12.375,-16.0625,0.06103515625,0.007507324219,-0.8861694336,0.4592895508,-132,-157,-188,97092.75,1249,-245,-115,784,2.185,-0.115,-0.043,73.9,16.014,16.015,-2345.864662,0
79,79,1,TRUE,26437,TRUE,1609246959,-14.3125,-14.0625,-0.6875,-11.75,-12.375,-15.25,0.05993652344,0.0078125,-0.8862915039,0.4591064453,121,-154,137,97092.75,1115,-160,197,1004,2.185,-0.113,-0.041,43.5,16.367,16.367,-2375.93985,0
80,80,1,TRUE,26437,TRUE,1609246959,-13.125,4.875,-5.6875,-12.5,-13.0625,-16.0625,0.06109619141,0.007141113281,-0.8862304688,0.4588012695,168,214,144,97092.75,1307,-207,-77,790,2.186,-0.116,-0.041,61.1,16.349,16.35,-2406.015038,0
81,81,1,TRUE,26437,TRUE,1609246959,5.5,-7.3125,-1,-12.5625,-12.6875,-14.25,0.06048583984,0.007751464844,-0.8862915039,0.4591674805,178,-48,-287,97092.75,1310,-245,153,1287,2.185,-0.115,-0.041,88.4,16.119,16.12,-2436.090226,0
82,82,1,TRUE,26437,TRUE,1609246959,7.4375,2.375,-3.5625,-12.5625,-12.6875,-13.0625,0.06097412109,0.007263183594,-0.8872680664,0.4571533203,-63,113,-257,97092.75,1480,-74,143,1183,2.189,-0.115,-0.043,68,15.98,15.98,-2466.165414,0
83,83,1,TRUE,26437,TRUE,1609246959,2.6875,10.5625,-1.3125,-12.5625,-12.375,-14.6875,0.06207275391,0.0068359375,-0.8871459961,0.4572143555,-226,-103,-383,97092.75,1202,-340,-59,589,2.189,-0.116,-0.045,66.5,16.296,16.296,-2496.240602,0
84,84,1,TRUE,26437,TRUE,1609246959,3.125,2.9375,-0.5,-13,-12,-14.6875,0.06042480469,0.007446289063,-0.8866577148,0.4583740234,-1,-10,171,97092.75,1530,-112,31,1144,2.187,-0.113,-0.041,70.7,16.067,16.068,-2526.315789,0
85,85,1,TRUE,26437,TRUE,1609246959,27.1875,-2.5,38.25,-11.875,-13.5,-13.875,0.06005859375,0.005981445313,-0.8864746094,0.4588623047,-79,88,179,97099.5,1426,-189,132,1152,2.186,-0.111,-0.045,53.2,16.441,16.442,-2556.390977,0
86,86,1,TRUE,26437,TRUE,1609246959,-4.1875,11.5625,-9.8125,-11.0625,-13.0625,-13.875,0.06146240234,0.008178710938,-0.8848266602,0.4618530273,209,-112,-113,97099.5,1374,95,-70,860,2.178,-0.116,-0.043,71.7,16.166,16.166,-2586.466165,0
87,87,1,TRUE,26437,TRUE,1609246959,-13.3125,-15.8125,-8.625,-11.5,-13.5,-14.6875,0.06109619141,0.00390625,-0.8860473633,0.4595336914,98,-57,-98,97099.5,1402,-10,-9,874,2.184,-0.111,-0.049,62.5,16.414,16.414,-2616.541353,0
88,88,1,TRUE,26437,TRUE,1609246959,-19.6875,-11.3125,-4.875,-11.0625,-13.0625,-15.1875,0.06060791016,0.005432128906,-0.8863525391,0.458984375,159,-247,512,97099.5,1420,49,-202,1486,2.185,-0.112,-0.046,59,16.54,16.54,-2646.616541,0
89,89,1,TRUE,26437,TRUE,1609246959,20.5,-6.625,-20.25,-11.5,-13.875,-14.75,0.06201171875,0.003540039063,-0.887512207,0.4565429688,119,348,-302,97099.5,1641,-181,-53,897,2.19,-0.113,-0.05,85.2,16.363,16.363,-2676.691729,0
90,90,1,TRUE,26437,TRUE,1609246959,-42.1875,-27.6875,8.3125,-10.0625,-13.875,-14.75,0.05969238281,0.007141113281,-0.8874511719,0.4569091797,-192,313,121,97099.5,1330,-62,-128,1323,2.19,-0.112,-0.041,61.9,16.328,16.328,-2706.766917,0
91,91,1,TRUE,26437,TRUE,1609246959,5.875,-4.5,4,-10.25,-13.875,-13.375,0.06091308594,0.006713867188,-0.8868408203,0.4580078125,-68,163,-348,97093.5,1366,-216,249,933,2.188,-0.111,-0.041,75.1,16.461,16.461,-2736.842105,0
92,92,1,TRUE,26437,TRUE,1609246960,4.125,4.4375,-1.375,-10.25,-12.6875,-13.375,0.06079101563,0.0068359375,-0.8872070313,0.4572753906,-201,36,-199,97093.5,1393,-313,79,774,2.189,-0.113,-0.044,86.1,16.047,16.048,-2766.917293,0
93,93,1,TRUE,26437,TRUE,1609246960,-6.125,2.5625,-3.125,-10.0625,-13.875,-13.25,0.06127929688,0.006225585938,-0.887512207,0.4566650391,269,531,-368,97093.5,1130,-261,-279,1368,2.189,-0.113,-0.044,62.9,16.07,16.07,-2796.992481,0
94,94,1,TRUE,26437,TRUE,1609246960,16.875,-12.75,-0.1875,-9.6875,-14.5625,-12,0.060546875,0.006530761719,-0.8883056641,0.4552001953,-161,197,-293,97093.5,1420,-27,416,1409,2.194,-0.113,-0.044,82.2,16.182,16.182,-2827.067669,0
95,95,1,TRUE,26437,TRUE,1609246960,-14,-0.5625,-1.25,-10.0625,-13.875,-12.5,0.06103515625,0.0068359375,-0.8890380859,0.4537353516,46,165,-285,97093.5,1488,-57,-221,1498,2.197,-0.115,-0.043,73.5,16.055,16.055,-2857.142857,0
96,96,1,TRUE,26437,TRUE,1609246960,-21.3125,-29.0625,2.625,-9.25,-13.875,-11.5625,0.05920410156,0.007568359375,-0.8888549805,0.4543457031,371,-251,844,97093.5,1515,-252,-88,186,2.196,-0.111,-0.04,63.7,16.163,16.164,-2887.218045,0
